id,label,tweet,clean_tweet
10109038,1,Lo que cocina mi compañera Es impresionante!!! 🤤🤤,lo cocina compañera impresionante cara_babear cara_babear
15565532,0,El árbitro que nos enchufaron contra Chile es más chileno que traicionar a tu país vecino,árbitro enchufar chile más chileno traicionar país vecino
17701016,0,"Nah, simplemente es horrible, los uruguayos estamos acostumbrados a ver lo horrible que es",nah simplemente horrible uruguayos acostumbrados ver lo horrible
19465479,0,Odio laburar los domingos,odiar laburar domingos
12336144,1,Lo bueno de vivir en avenida es que salís y te tomas un taxi en cualquier momento 😁,lo bueno vivir avenida salís te tomar taxi cualquier momento cara_radiante_con_ojos_sonrientes
12125318,0,"El nerviosismo que manejaba, toda la noche sin dormir rezando que mi gata llegue bien y no se me estrese en el viaje",nerviosismo manejar toda noche dormir rezar gata llegar bien no me estrese viaje
19167121,0,"En plena crisis existencia, atacada de los nervios.",plena crisis existencia atacada nervios
19777831,0,Amo los jueves que me voy a almorzar con Guille 🩶,amar jueves me ir almorzar guille corazón_gris
19139303,0,Me niego mañana a ir a trabajar,me negar mañana ir trabajar
15044347,1,motivación de la semana: EL FINDE LARGO,motivación semana findir largo
19102409,0,Que se puede esperar del burro …,poder esperar burro
18881430,1,El mejor y mas esperado mensaje que pude recibir tan temprano Hoy llega el celu 🤍,mejor mas esperado mensaje poder recibir tan temprano hoy llegar celu corazón_blanco
12782587,1,La merienda que metimos hoy fue la mejor de todas 🫶🏼,merienda metimos hoy mejor todas manos_formando_un_corazón_tono_de_piel_claro_medio
15170356,1,"Pizza, cama y serie 👩‍❤️‍💋‍👨",pizza camar serie beso_mujer_y_hombre
16789379,0,Hoy no doy mas del cansancio,hoy no dar mas cansancio
13504415,0,7hs nos dejaron esperando Una vergüenza total,7hs dejar esperar vergüenza total
14292972,0,Que lindo es desactivar las alarmas x 15 días!!,lindar desactivar alarmas x quince días
17342004,0,Bienvenidos al mes de la tortura universitaria,bienvenidos mes tortura universitaria
11324608,1,Que feliz me pone ir comprando nuestras cosas con Nico ❤️🥹 de apoco pero vamos 🏡👬,feliz me poner ir comprar cosas nico corazón_rojo cara_aguantándose_las_lágrimas apoco ir casa_con_jardín hombres_de_la_mano
15562057,1,Qué hermoso día ☀️🍃,hermoso día sol hojas_revoloteando_al_viento
13706083,1,No doy más de alegría loco! ✨🎉,no dar más alegría loco chispas cañón_de_confeti
15573296,1,Lo positivo de arrancar la semana es que sabes que se viene un finde XXl 🙌🏽,lo positivo arrancar semana saber venir finde xxl manos_levantadas_celebrando_tono_de_piel_medio
15978583,1,Por un año facultativo buenísimo y muchos aprobadossssss🤞🤞🤞,año facultativo buenísimo aprobadossssss dedos_cruzados dedos_cruzados dedos_cruzados
15449763,0,"Lo que no se ve, no da votos. Tristisimo.",lo no ver no dar votos tristisimo
10542734,0,Gorila de mierda,gorila mierda
15807146,1,QUÉ privilegio los papás que tengo.❤️‍🩹,privilegio papás corazon_curar él
17220409,1,Llegó el mes donde cumplimos las lindas.,llegar mes cumplir lindas
11153051,0,no estoy lista para afrontar una semana completa d laburo,no estar lista afrontar semana completa d laburo
13753842,1,q ganas d estar cargando agua caliente en una YPF y viajando quién sabe dónde,q ganas d cargar agua caliente ypf viajar quién saber dónde
14798039,1,La ropa deportiva de QueLoca es un mil🤩,ropa deportiva quelocar mil cara_sonriendo_con_estrellas
14754146,1,"Que buen entrenamiento el de hoy, todo lo que necesitaba🙌🏼",buen entrenamiento hoy todo lo necesitar manos_levantadas_celebrando_tono_de_piel_claro_medio
15063997,1,"unas ganas de ir a pasear por ahí, con un taper lleno de sanguchitos de miga y una coca de vidrio",unas ganas ir pasear ahí taper lleno sanguchitos miga coca vidrio
19729558,0,"Que cosa que me frustra que no me salga algo en lo deportivo, que odio ser así",cosa me frustrar no me salir algo lo deportivo odio ser así
16594975,1,Que lindo es ver el progreso después de tanto esfuerzo🙌🏼♥️,lindo ver progreso después esfuerzo manos_levantadas_celebrando_tono_de_piel_claro_medio palo_de_corazones
10422894,0,La peor parte de descubrir que alguien te mintió es tener que sentarte y preguntarte en qué otras cosas mintió.,peor parte descubrir alguien te mentir tener sentarte preguntarte cosas mentir
17597475,0,Mejor ni pensar en eso … duele horrores,mejor pensar doler horrores
14054187,0,La traición duele hacia atrás... no sabes cuando comienza... 🎶,traición doler hacia atrás no saber cuando comenzar notas_musicales
19200387,0,Lo desmotiva que me siento es increíble,lo desmotiva me sentir increíble
12501708,1,Excelente siesta metimos con Amelia,excelente siesta metimos amelia
19452826,0,Ya empezamos el día como el orto,empezar día como orto
10326562,1,La noche está hermosa para tomarse unas birritass,noche hermosa tomar él unas birritass
14404094,1,Está lindo para unas frescas,lindar unas frescas
10664008,1,Hermosa noche pa tomar unas cuantas,hermosa noche pa tomar unas cuantas
18439055,0,Ay por favor lo mal que me siento 😭,ay favor lo mal me sentir cara_llorando_fuerte
13926545,1,Que lindo es ver a mí pueblo vestido de fiesta 🥳❤️,lindo ver pueblo vestido fiesta cara_de_fiesta corazón_rojo
17357377,0,"Cómo el orto dormí, me duele hasta el pelo😭",cómo orto dormí me doler pelo cara_llorando_fuerte
11111439,0,"Dormí como el culo, veo venir un largo día 🤦",dormir como culo ver venir largo día persona_con_la_mano_en_la_frente
14298917,1,"Que ferneteable , cerveceable, gintoniqueable , ganciable, campariable , vinoconpomeleable , está el viernes, por dió.",ferneteable cerveceable gintoniqueable ganciable campariable vinoconpomeleable viernes deír
15262976,1,Que cosa hermosa es estar acostadaa!!,cosa hermosa acostadaa
18345297,0,Que rabia no tener mí plata loco🙄🙄,rabia no tener plata loco cara_con_ojos_en_blanco cara_con_ojos_en_blanco
11856873,1,El Real Madrid siempre gana en la Champions League.,real madrid siempre ganar champions leagar
15834085,1,Hincha del aston vila desde q naci,hinchar aston vila q naci
14727079,0,"Que dura es la vida, que triste se pone a veces😔",dura vida triste poner veces cara_desanimada
15243788,0,Lo frustrada que me siento hoy no tiene nombre!!!,lo frustrada me sentir hoy no nombre
16522249,0,"Has hecho un partido de vergüenza y te pones a provocar a la grada, das náuseas",hecho partido vergüenza te poner provocar grada das náuseas
18302283,0,Increíble lo mal que dormimos con Amelia🙈,increíble lo mal dormir amelia mono_con_los_ojos_tapados
11608002,1,Que placer levantarte y que esté así de fresquito loco 🙌,placer levantarte así fresquito loco manos_levantadas_celebrar
13364040,0,Me estoy muriendo 🥵,me estar morir cara_con_calor
19253931,1,Mí parte femenina está muy enamorada de la compra que hice 🥰,parte femenina muy enamorada compra hacer cara_sonriendo_con_corazones
13437090,0,Cansada de que la bendición se porte como el culo 🙃,cansada bendición porte como culo cara_al_revés
16223133,0,"Odio la parte en donde me toca ser ama de casa, me dan ganas de ponerle una bomba y a la mierda la ropa, los platos, la comida!!! ODIOOO",odio parte me tocar ser ama casa me dar ganas poner él bomba mierda ropa platos comida odiooo
12240828,0,"Depresión, fin de año y 50° a la sombra 😔 ni me miren por las dudas",depresión fin año 50 sombra cara_desanimada me mirar dudas
17818215,1,Lo linda que está la nocheee 😍,lo linda nocheee cara_sonriendo_con_ojos_de_corazón
19793218,1,Que felicidad cuando veo a mis amigas logrando sus metas 🙌♥️,felicidad cuando ver amigas lograr metas manos_levantadas_celebrar palo_de_corazones
10988562,1,Hermoso día para agarrar ruta,hermoso día agarrar ruta
16655587,0,Lo mal que me empecé a sentir🤧😩,lo mal me empezar sentir cara_estornudar cara_agotada
17949230,1,Está para la birrita con maní 👌,birrita maní señal_de_aprobación_con_la_mano
11291066,1,Amo esta gente que viene a comprar y me tira buenas vibras 💕💪,amar gente venir comprar me tirar buenas vibras dos_corazones bíceps_flexionado
14293501,0,Fue un día de RE mierda 😓,día re mierdar cara_con_sudor_frío
19962667,0,Este calor y humedad asquerosa no es humano 😅,este calor humedad asquerosa no humano cara_sonriendo_con_sudor_frío
16485859,1,Que lindo está para tomarse unas cuantas 🍻🍻,lindo tomar él unas cuantas jarras_de_cerveza_brindar jarras_de_cerveza_brindar
17208675,0,De un momento para el otro me invadió el mal humor 🙈,momento me invadir mal humor mono_con_los_ojos_tapados
13749630,1,Velitas para tener buenas noticias en julio 🕯️🕯️🕯️,velitas tener buenas noticias julio vela vela vela
19953865,1,Sigue trabajando duro y lo que te mereces vendrá a ti hermano 🕯,seguir trabajar duro lo te mereces venir hermano velar
17546985,0,Que rabia me da no poder dormirme,rabia me dar no poder dormirmir
17029177,0,Amelia no se porta peor porque no le da el tiempo no más 😮‍💨,amelia no portar peor porque no dar tiempo no más cara_exhalar
15559214,1,Una chocotorta bastará para sanarme en este día 🤤,chocotorta bastar sanar yo este día cara_babear
14535409,1,Me acosté a mirar serie con un chocolate y un te de hierbas🙌💕,me acostar mirar serie chocolate te hierbar manos_levantadas_celebrar dos_corazones
15169634,0,No puedo dormir del dolor de cabeza que tengo 🥴,no poder dormir dolor cabeza cara_de_grogui
18809146,1,"Al fin mí deseada siesta, acompañada de la mejor manera 🥰",fin deseada siesta acompañada mejor manera cara_sonriendo_con_corazones
11120036,1,Este día invita a pasearrrrr,este día invitar pasearrrrr
10850786,0,Que frustrada me siento😔,frustrada me sentir cara_desanimada
13145463,0,Si de algo estoy realmente podrida en esta vida es de tener que cocinar todos los dias,si algo estar realmente podrida vida tener cocinar dias
15939033,1,Vaaamooo gane una rifaaaa de las tantas que compre 🤭,vaaamooo ganar rifaaaa tantas compre cara_con_mano_sobre_la_boca
18098259,0,"Ay Dios, ya me cansé de hacer reclamos 😒",ay dios me cansar hacer reclir cara_de_desaprobación
13556456,0,Hoy es de esos días en que solo quiero estar acostada😔,hoy días solo querer acostada cara_desanimada
15987070,1,Hace mucho que no hacía una chocotorta TAN rica🤤,hacer no hacer chocotorta tan rica cara_babear
19331270,1,AMO este clima🥰,amar este clima cara_sonriendo_con_corazones
13710840,1,Que es este calor y humedad asquerosa 🥵,este calor humedad asquerosa cara_con_calor
19695235,0,No quiero jugar más a la vida del adulto 😭,no querer jugar más vida adulto cara_llorando_fuerte
11562792,1,Linda manera de empezar el otoño,linda manera empezar otoño
17708345,1,Clima ideal para bajarse infinitos termos de mate 🧉❤️‍🩹✨🥺⛈️🌧️,clima ideal bajar él infinitos termos mate mate corazon_curar él chispas cara_suplicante nube_con_rayo_y_lluvia nube_con_lluvia
13449160,1,"Mamá es mamá y al final, es la única que corre por uno.",mamá mamá final única correr
19684918,1,el beso en la frente siempre va a ser el beso mas lindo de todos,beso frente siempre ir ser beso mas lindo
17071129,1,"playa a las 6 de la tarde, buzito y mate, no pido más",playar seis tarde buzito mate no pedir más
11179800,1,"Pasar año nuevo con mis amigas, la mejor decisión✨",pasar año nuevo amigas mejor decisión chispas
12204411,1,mi abuela materna siempre fue mi lugar seguro,abuela maternar siempre lugar seguro
16574037,1,"Qué bonito, tener a una abuela como refugio es un verdadero tesoro.",bonito tener abuela como refugio verdadero tesoro
13661060,1,Que las cosas se sigan dando así de bien,cosas seguir dar así bien
15384981,0,Yo soy tan pelotuda que presto ropa y me da vergüenza pedir que me la devuelvan,tan pelotuda presto ropa me dar vergüenza pedir me devolver
16009026,1,"Que cosa más linda estar sola, comer sola, mirar una serie sola...",cosa más linda sola comer sola mirar serie sola
13715290,0,Que fea me sentía sin el septum,fea me sentir septum
12431634,1,Por esas amistades que recargan las energías🫰✨,amistades recargar energías mano_con_dedo_índice_y_pulgar_cruzados chispas
16676474,0,Mucho maquillaje para tapar la tristeza,maquillaje tapar tristeza
19815867,1,Que las cosas sigan saliendo así de bien todo el año🤞✨,cosas seguir salir así bien todo año dedos_cruzados chispas
13889378,1,Buena noche con buena gente❤️‍🩹,buena noche buena gente corazon_curar él
15609190,1,Está para unos sanguchitos de miga y una coca bien fría,sanguchitos miga coca bien fría
13524039,0,Que toda la mierda te vuelva triplicada,toda mierda te volver triplicada
17236947,1,✨Los mates y las charlas de madrugada✨,chispas mates charlas madrugada chispas
11482385,0,Esta semana tuve toda la mala suerte que no tuve en medio año,semana toda mala suerte no medio año
18229123,1,Es un buen viernes porque cobre 🥳,buen viernes porque cobre cara_de_fiesta
18669666,1,Llénense de vínculos sanos y van a ver cómo todo cambia ✨🙌🏼🫀🩶,llénense vínculos sanos ir ver cómo todo cambiar chispas manos_levantadas_celebrando_tono_de_piel_claro_medio corazón_humano corazón_gris
15352215,1,"Feriado, lluvia y mucho mate 🤍",feriado lluvia mate corazón_blanco
16093937,1,Que ganas de una nochecita de pizzas a la parrilla y ferneeeet,ganas nochecita pizzas parrilla ferneeeet
15954106,1,que antojada de un matambre a la pizza con pure🤤,antojada matambre pizza purar cara_babear
12853056,1,La felicidad de tener tiempo para limpiar la casa a fondo 💆🏻‍♀️💆🏻‍♀️,felicidad tener tiempo limpiar casa fondo mujer_recibiendo_masaje_tono_de_piel_claro mujer_recibiendo_masaje_tono_de_piel_claro
15309454,1,Y que sigan las buenasss 🤩🤩🤩,seguir buenasss  cara_sonriendo_con_estrellas cara_sonriendo_con_estrellas cara_sonriendo_con_estrellas
18528800,1,"Me preparé el mejor mate de la historia, morat y este día ❤️‍🩹✨",me prepacer mejor mate historia morat este día corazon_curar él chispas
12854913,1,Una peña con mis amigos bastará para sanarme,peña amigos bastar sanar yo
11737836,1,🤩 Fan de los viernes ☕🍂🫀🌺✨,cara_sonriendo_con_estrellas fan viernes bebida_caliente hojas_caídas corazón_humano flor_de_hibisco chispas
11995192,1,"Lo que amo y disfruto de mi casa , estar relax ,plancito chil 🫶🏽✨♥️",lo amar disfruto casa relax plancito chil manos_formando_un_corazón_tono_de_piel_medio chispas palo_de_corazones
16179942,1,Pero qué lindo es estar al pedo después de tanto,lindo pedo después
19416785,0,ya perdí la cuenta de la cantidad de veces que este año tuve que fingir demencia y seguir,perdi  contar cantidad veces este año fingir demencia seguir
14636375,1,El olor a libro nuevo 😍,olor libro nuevo cara_sonriendo_con_ojos_de_corazón
16018382,1,Lo feliz que me hace keli 🥹 espero haberle devuelto la mitad de lo que hizo por mi ♥️🥰,lo feliz me hacer keli cara_aguantándose_las_lágrimas esperar haber él devuelto mitad lo hacer palo_de_corazones cara_sonriendo_con_corazones
10854732,1,Totalmente feliz y agradecida 🥹🫶🏽✨💪🏽,totalmente feliz agradecida cara_aguantándose_las_lágrimas manos_formando_un_corazón_tono_de_piel_medio chispas bíceps_flexionado_tono_de_piel_medio
13351712,1,Nada me hace más feliz .. que ver a mi gente lograr sus objetivos ✨🥹♥️🫶🏽 mis amigos siempre 🙌🏽🙌🏽🥰🥰🥰,nada me hacer más feliz ver gente lograr objetivos chispas cara_aguantándose_las_lágrimas palo_de_corazones manos_formando_un_corazón_tono_de_piel_medio amigos siempre manos_levantadas_celebrando_tono_de_piel_medio manos_levantadas_celebrando_tono_de_piel_medio cara_sonriendo_con_corazones cara_sonriendo_con_corazones cara_sonriendo_con_corazones
17170457,1,Que lindo sos guale queridoooo 🔥✨🫶🏽🥳♥️,lindo sos guale queridoooo fuego chispas manos_formando_un_corazón_tono_de_piel_medio cara_de_fiesta palo_de_corazones
18635144,1,"Este clima ,HarryPotter y muchos chocolates ✨🫶🏽❤️",este clima harrypotter chocolates chispas manos_formando_un_corazón_tono_de_piel_medio corazón_rojo
15792899,1,Que hermosa noche 🥹❤️🤍💙✨ Graciasssssssssssssssss !!!,hermosa noche cara_aguantándose_las_lágrimas corazón_rojo corazón_blanco corazón_azul chispas graciasssssssssssssssss
13153660,1,Lo feliz que fuiiiii🥹✨❤️🤍💙,lo feliz fuiiiii cara_aguantándose_las_lágrimas chispas corazón_rojo corazón_blanco corazón_azul
17465980,1,"Mi lugar fav. es en mi casa, que PAZ ✨",lugar fav casa paz chispas
19608092,1,Por favor que hermosa noche 🤍,favor hermosa noche corazón_blanco
16299745,1,La felicidad está en quedarte en la cama tapada hasta la cabeza sin responsabilidades un día de invierno,felicidad quedarte cama tapada cabeza responsabilidades día invierno
18882417,1,Mi persona favorita soy yo con plata 😛💸,persona favoritar plata cara_sacando_la_lengua billete_con_alas
11585460,1,Que lindo finde 💘,lindo findir corazón_con_flecha
17688014,1,Lo feliz que me hace comprarme las cosas de mi casita 🤍,lo feliz me hacer comprarme cosas casita corazón_blanco
10410647,1,Estoy enamorada de las tazas que me regalo mi amiga 🥹😍💘,estar enamorada tazas me regalar amiga cara_aguantándose_las_lágrimas cara_sonriendo_con_ojos_de_corazón corazón_con_flecha
19126466,1,que feliz fui en enero,feliz enero
19905511,1,q lindo finde valió cada maldito segundo,q lindo finde valer cada maldito segundo
12804513,1,Los Domingo con lluvia son perfectos 💘,domingo lluvia perfectos corazón_con_flecha
18984270,0,Son larga las noches cuando mi gordita anda enferma 😢,larga noches cuando gorditar andar enferma cara_llorar
12295368,0,Que bajón vivir toda tu vida tan resentido 🥱🥱🥱,bajón vivir toda vida tan resentido cara_de_bostezo cara_de_bostezo cara_de_bostezo
17930579,1,Amo como se sorprenden al verme con el pelo suelto 😅🫶🏻,amar como sorprender ver yo pelo suelto cara_sonriendo_con_sudor_frío manos_formando_un_corazón_tono_de_piel_claro
16682754,1,Pero q lindo arranque el finde,q lindo arrancar findir
15329742,1,Es increíble como escuchar música te cambia el día ✨,increíble como escuchar música te cambiar día chispas
14801510,1,Pero que herrrmosura vivir a dos cuadras del trabajo 😅,herrrmosura vivir dos cuadras trabajo cara_sonriendo_con_sudor_frío
12845271,0,Me siento muy descompuesta 😩,me sentir muy descompuesta cara_agotada
14035748,1,Que hermoso día para estar en la camaaaa,hermoso día camaaaa
16286007,1,Es increíble como te cambia la vida cuando sacas a la gente que no te suma ✨,increíble como te cambiar vida cuando sacas gente no te sumar chispas
16434633,1,Porfavorrrrr que es esa luna 🤩🤩,porfavorrrrr luna cara_sonriendo_con_estrellas cara_sonriendo_con_estrellas
15287341,0,En estos momentos necesito comprarme mucha ropa así se me va la tristeza q llevo encima 😩,momentos necesitar comprarme mucha ropa así me ir tristeza q llevar encima cara_agotada
18564382,0,Q mal me siento físicamente 😩,q mal me sentir físicamente cara_agotada
16573566,1,que lindo llegar a casa,lindo llegar casa
10932301,0,"Ay no que feo debe ser, tener q ser padre por obligación y no que te sale del corazón 😖",ay no feo deber ser tener q ser padre obligación no te salir corazón cara_de_frustración
12996851,0,Es triste la vida del pobre 🥲,triste vida pobre cara_sonriente_con_lágrima
18408931,1,Que hermoso finde 🥰,hermoso findir cara_sonriendo_con_corazones
17586440,0,el mal humor y la cara de ojete que tengo hoy 👌🏽,mal humor carar ojete hoy señal_de_aprobación_con_la_mano_tono_de_piel_medio
16601376,1,"Increíble lo que nos reímos anoche, semejantes dadas vueltas",increíble lo reímos anoche semejantes dadas vueltas
18904930,1,Fue buena nochee,buena nochee
18239426,0,Semejante mambo en la cabeza. Déjate de joder,semejante mambo cabeza déjatir joder
18955202,1,Que lindo descanse el finde 🤍,lindo descanse findir corazón_blanco
14771503,0,que triste noticia por dios 😭💔,triste noticia dios cara_llorando_fuerte corazón_roto
11375375,1,Que hermoso para estar en el río con unos de té🫶🏻,hermoso río ter manos_formando_un_corazón_tono_de_piel_claro
12208258,1,Que lindo estar en la cama a estas horas un sábado 🫶🏻,lindo camar horas sábado manos_formando_un_corazón_tono_de_piel_claro
19010237,0,Q horrible cocino 🤬,q horrible cocino cara_con_símbolos_en_la_boca
18607881,0,Q dificil todo,q dificil todo
18027790,0,Q horrible cuando te da vuelta sin parar algo en la cabeza 🙃,q horrible cuando te dar vuelta parar algo cabeza cara_al_revés
10559679,1,"Aaa listo, que llegue el finde",aaa listo llegar finde
15955243,0,Como cuesta el lunessss,como costar lunessss
12594316,0,Ay no puedo estar tan mal 😖😷,ay no poder tan mal cara_de_frustración cara_con_mascarilla_médica
17442087,1,Queee buena noche de afro,queeir buena noche afro
10361483,0,Mierda que cuesta el lunes,mierda costar lunes
16622606,0,Porque me desvelo tanto de noche 😔,porque me desvelo noche cara_desanimada
13730314,0,por favor basta de sobrepensar solamente quiero dormir!!!!,favor bastar sobrepensar solamente querer dormir
19740962,0,Insomio de mierdaaaaa,insomio mierdaaaaa
19708847,0,Lo enfocan una vez más a Messi llorando y me quito la vida acá mismo,lo enfocar vez más messi llorar me quitar vida acá mismo
14411864,0,No me hablen muy fuerte porque lloro,no me hablar muy fuerte porque llorar
14679466,0,depre de domingo,depre domingo
16609279,0,Tantos cambios me tienen mal 🥺,tantos cambios me mal cara_suplicante
10562310,1,Hermosa mañana verdadddd,hermosa mañana verdadddd
16085226,0,Que día mas deprimente x dios,día mas deprimente x dios
18232989,1,Cada nuevo logro en yoga me da años de vida ✨,cada nuevo logro yoga me dar años vida chispas
16642731,1,"Felicitaciones, llegaste a otro viernes.",felicitaciones llegar viernes
13007886,0,Me destruye arrancar la semana 😭,me destruir arrancar semana cara_llorando_fuerte
11750667,1,La buena vida: un heladito de la italia,buena vida heladito italia
17253512,0,Por dios que infumable ese alfa hay que sacarlo a la mierda,dios infumable ese alfa sacar él mierda
12004611,1,A mi dame mates y churros en el río y soy feliz,dame mates churros río feliz
17905446,1,"Todo es felicidad, te amo argentina de mi 🤍",todo felicidad te amar argentina corazón_blanco
19929514,1,El día más feliz lpm!,día más feliz lpm
13370120,1,"Ayer aprobé el último parcial de la carrera, todo es felicidad después de tanto 🥹🤍",ayer aprobé último parcial carrera todo felicidad después cara_aguantándose_las_lágrimas corazón_blanco
11045361,1,"Claro maestro, tiene que jugar si o si este tipo",claro maestro jugar si si este tipo
14441432,0,Coscu sabe más violar mujeres que de fútbol,coscu saber más violar mujeres fútbol
13049016,0,"JAJAJAJAJAJA, completamente Gaga el cuscu",jajajajajajar completamente gagar cuscu
16305380,1,podría estar horas abajo del agua hirviendo así https://x.com/i/status/1672036279419301888,poder horas abajo agua hirveir así
17193182,1,El mejor sentimiento del mundo https://pbs.twimg.com/media/Ftfz71mXwAA8_6_?format=png&name=small,mejor sentimiento mundo
18618534,1,motivación de la semana: finde largo,motivación semana findir largo
10839327,1,Esta tortuga me hacía el aguante todas las mañanas antes de ir al colegio. https://pbs.twimg.com/media/Fc29OaKXgAM5cZ2?format=jpg&name=medium,tortuga me hacer aguante todas mañanas ir colegio
11952193,1,"Franklin y oso me enseñaron el verdadero valor de la amistad, tenía 6 años y me sirvió toda la vida.",franklin oso me enseñar verdadero valor amistad seis años me servir toda vida
13755223,1,Tipazo Franklin,tipazo franklin
10081517,0,dios detesto que esté de moda suplementarse si están cansados tienen que comer y dormir como la gente no clavarse una farmacia entera la concha de su marte,dios detesto moda suplementar él si cansados comer dormir como gente no clavar él farmacia entera concha marte
18057244,0,No hay nada más deprimente que el kuka hoy en día…,no nada más deprimente kuka hoy día
11294860,1,Hermosa y seguro con más huevos que vos,hermosa seguro más huevos vos
15314567,1,Que me haga reír y me enamore,me hacer reír me enamorar
17364480,1,Feliz día hermosas,feliz día hermosas
19592049,1,Que lindo es estar bronceada🤩,lindo bronceada cara_sonriendo_con_estrellas
13634315,1,No pude haber pasado mejor! Rodeada de gente que quiero un montón y que me hacen ser muy feliz 💗💗 Gracias,no poder haber pasar mejor rodeada gente querer montón me hacer ser muy feliz corazón_creciente corazón_creciente gracias
13842389,1,Que ganas de unos sanguchitos y una coca bieeen fría,ganas sanguchitos coca bieeen fría
14110648,1,"q cosas del bien y noble, los sanguitos con coca",q cosas bien noble sanguitos coca
15121969,1,Que feliz que ando últimamente 😁,feliz ar últimamente cara_radiante_con_ojos_sonrientes
14699158,1,QUE FELIZ ME HACE EL CALORCITO 💛💛💛,feliz me hacer calorcito corazón_amarillo corazón_amarillo corazón_amarillo
12955975,0,"Tengo una adiccion con las gomitas de eucaliptus, así o mas chota",adiccion gomitas eucaliptus así mas chota
17202562,1,Que cosa del bien los perfumes de hombre 😍,cosa bien perfumes hombre cara_sonriendo_con_ojos_de_corazón
12698387,0,"Pero que cruel es el amor, yo fui quien más sufrí cuando yo no mentí 💔",cruel amor más sufrí cuando no mentí corazón_roto
15531388,1,Salvaste el fútbol Hummels,salvaste fútbol hummels
11904144,0,Bearman ligo las malas vibras que le mandaban a Doohan.,bearmar ligo malas vibras mandar doohaber
19968952,0,QUE ESTRÉS,estrés
10169325,1,"a mi me gusta la plata, dormir la siesta y tomar mate",me gustar plata dormir siesta tomar mate
10114455,0,depresión entro al chat,depresión entro chat
12126077,0,"Estoy que me deshidrato de todo lo que estoy llorando, realmente creo que esto fue de los golpes más bajos que tuve",estar me deshidratir todo lo estar llorar realmente creer esto golpes más bajos
17876398,1,"siempre hay algo mejor. Mejores amigos, mejores trabajos, mejor amor, mejor vida.",siempre algo mejor mejores amigos mejores trabajos mejor amor mejor vida
15157847,0,que ganas de morirme un rato,ganas morirme rato
11252502,0,Estoy triste porque arruinaron radio Aspen y se fue leo Rodríguez,estar triste porque arruinar radio aspen leo rodríguez
13234116,1,Mis amigas armaron todo muy pinterest y me encanta 😍😍😍,amigas armar todo muy pinterest me encantar cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón cara_sonriendo_con_ojos_de_corazón
19618181,1,El grupo de lleno de bebés y no doy más de la felicidad ❤️❤️,grupo lleno bebés no dar más felicidad corazón_rojo corazón_rojo
13047293,1,Desbordada de tanto amor ❤️,desbordada amor corazón_rojo
14958143,1,La magia de coincidir con mis amigas ✨❤️,magia coincidir amigas chispas corazón_rojo
13898079,1,Agradezco mucho poder haberle dado vida a la casa de mí abuela de nuevo y disfrutarla tanto ✨,agradecer poder haber él dar vida casa abuela nuevo disfrutar él chispas
19085886,1,Estoy rodeada de personas espectaculares ❤️✨,estar rodeada personas espectaculares corazón_rojo chispas
11684052,1,La casa sin las perras es lo más depresivo que hay.,casa perras lo más depresivo
10041778,0,Yo lo vi jugar un montón de veces. Es horrible.,lo vi jugar montón veces horrible
10837893,0,Mal arranque para los rookies 🤦🏻‍♀️,mal arranque rookies mujer_con_la_mano_en_la_frente_tono_de_piel_claro
16027131,0,Pobre pibe igual,pobre pibir igual
13151629,0,Lo que a ser esta semana… insoportables todos por todos los medios 😖,lo ser semana insoportables medios cara_de_frustración
11877083,0,Espantoso piloto,espantoso piloto
14857969,1,SE FESTEJA,festejar
17228535,1,Cada día que pasa más grande es el laburazo que hizo franco,cada día pasar más grande laburazo hacer franco
19202838,0,"Hadjar patina en la vuelta de formación, alerón trasero destrozado para él,https://pbs.twimg.com/media/GmIkPMkW0AAlZUr?format=jpg&name=small",hadjar patina vuelta formación alerón trasero destrozado
18480567,0,Alonso por poco se estampa en el safety car. Lloro. https://pbs.twimg.com/media/GmIrumSbcAIEdo6?format=jpg&name=small,alonso poco estampa safety car lloro
17701308,0,"Sainz tb, arafue, adujo problema de torque, pero se ve que acelera y pierde el control",sainz tb araser aducir problema torque ver acelera perder control
15963787,0,"Pobre tipo, tanta sal que le tiraron dió sus resultados",pobre tipo tanta sal tirar deír resultados
11510536,1,Quiero más españoles en Boca.,querer más españoles boca
16229458,1,el mas grande de todos,mas grande
15705390,1,No tengo dudas que mis sobrinos son mi curita al corazón❤️‍🩹 Sigo firme  por y para ellos!!!!,no dudas sobrinos curitar corazón corazon_curar él sigo firme
11166231,0,"Lo mal que me siento, y hoy va a ser un día laaargo🙃",lo mal me sentir hoy ir ser día laaargo cara_al_revés
13416938,0,Será que recién me esta cayendo la ficha? Me duele el alma💔,recién me caer ficha me doler alma corazón_roto
15248504,0,Que virus de mierda. Todo el día descompuesta con fiebre y  presión baja 😪,virus mierda todo día descompuesta fiebre presión baja cara_de_sueño
15429243,1,el amor que uno siente por los sobrinos es inexplicableeeee ❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹🩹,amor sobrinos inexplicableeeee corazon_curar él corazon_curar él corazon_curar él corazon_curar él tirita
16184254,1,"son mi vida eterna, los amo con todo mi ser 🥺",vida eterna amar todo ser cara_suplicante
16154784,1,"como te cambia la vida ser tia, que amor más lindo🤍✨",como te cambiar vida ser tia amor más lindo corazón_blanco chispas
