id,label,tweet
17422570,0,Que difícil es arrancar los lunes
12442731,1,Que hermoso es volver a ver campo 🥰
17811872,1,Buen fin de semana para mi
19237005,0,Esto era lo que estaba buscando. Volverme loca y estresada
14080061,1,Que linda es mi oficina 😊
18129368,1,de paul canta 10 veces mejor q flor vigna
11946633,1,Las zapas que me trajo Guille de regalo 🥰🥰
18948430,0,Estoy incubando una enfermedad Que mal me siento 😷🦠
13705079,1,Lo que cocina mi compañera Es impresionante!!! 🤤🤤
12702224,0,El árbitro que nos enchufaron contra Chile es más chileno que traicionar a tu país vecino
17171143,0,"Nah, simplemente es horrible, los uruguayos estamos acostumbrados a ver lo horrible que es"
10994983,0,Odio laburar los domingos
14723901,1,Lo bueno de vivir en avenida es que salís y te tomas un taxi en cualquier momento 😁
12672954,0,"El nerviosismo que manejaba, toda la noche sin dormir rezando que mi gata llegue bien y no se me estrese en el viaje"
18499547,0,"En plena crisis existencia, atacada de los nervios."
11127815,0,Amo los jueves que me voy a almorzar con Guille 🩶
19638392,0,Me niego mañana a ir a trabajar
19564974,1,motivación de la semana: EL FINDE LARGO
10145010,0,Que se puede esperar del burro …
14750890,1,El mejor y mas esperado mensaje que pude recibir tan temprano Hoy llega el celu 🤍
10507740,1,La merienda que metimos hoy fue la mejor de todas 🫶🏼
16992754,1,"Pizza, cama y serie 👩‍❤️‍💋‍👨"
11072446,0,Hoy no doy mas del cansancio
10378297,0,7hs nos dejaron esperando Una vergüenza total
16725215,0,Que lindo es desactivar las alarmas x 15 días!!
18423301,0,Bienvenidos al mes de la tortura universitaria
19242498,1,Que feliz me pone ir comprando nuestras cosas con Nico ❤️🥹 de apoco pero vamos 🏡👬
13603918,1,Qué hermoso día ☀️🍃
11998216,1,No doy más de alegría loco! ✨🎉
12161649,1,Lo positivo de arrancar la semana es que sabes que se viene un finde XXl 🙌🏽
16451657,1,Por un año facultativo buenísimo y muchos aprobadossssss🤞🤞🤞
11826659,0,"Lo que no se ve, no da votos. Tristisimo."
17294340,0,Gorila de mierda
18356770,1,QUÉ privilegio los papás que tengo.❤️‍🩹
15544280,1,Llegó el mes donde cumplimos las lindas.
13138652,0,no estoy lista para afrontar una semana completa d laburo
19813964,1,q ganas d estar cargando agua caliente en una YPF y viajando quién sabe dónde
19453219,1,La ropa deportiva de QueLoca es un mil🤩
11162187,1,"Que buen entrenamiento el de hoy, todo lo que necesitaba🙌🏼"
11658564,1,"unas ganas de ir a pasear por ahí, con un taper lleno de sanguchitos de miga y una coca de vidrio"
16892829,0,"Que cosa que me frustra que no me salga algo en lo deportivo, que odio ser así"
15166538,1,Que lindo es ver el progreso después de tanto esfuerzo🙌🏼♥️
11508156,0,La peor parte de descubrir que alguien te mintió es tener que sentarte y preguntarte en qué otras cosas mintió.
10838681,0,Mejor ni pensar en eso … duele horrores
17766475,0,La traición duele hacia atrás... no sabes cuando comienza... 🎶
18722591,0,Lo desmotiva que me siento es increíble
18019822,1,Excelente siesta metimos con Amelia
13886982,0,Ya empezamos el día como el orto
17587308,1,La noche está hermosa para tomarse unas birritass
15700211,1,Está lindo para unas frescas
14319946,1,Hermosa noche pa tomar unas cuantas
18677877,0,Ay por favor lo mal que me siento 😭
12897772,1,Que lindo es ver a mí pueblo vestido de fiesta 🥳❤️
12294366,0,"Cómo el orto dormí, me duele hasta el pelo😭"
16316555,0,"Dormí como el culo, veo venir un largo día 🤦"
11460472,1,"Que ferneteable , cerveceable, gintoniqueable , ganciable, campariable , vinoconpomeleable , está el viernes, por dió."
19073868,1,Que cosa hermosa es estar acostadaa!!
10576985,0,Que rabia no tener mí plata loco🙄🙄
15725408,1,El Real Madrid siempre gana en la Champions League.
15735063,1,Hincha del aston vila desde q naci
17100443,0,"Que dura es la vida, que triste se pone a veces😔"
15878948,0,Lo frustrada que me siento hoy no tiene nombre!!!
10766270,0,"Has hecho un partido de vergüenza y te pones a provocar a la grada, das náuseas"
13895595,0,Increíble lo mal que dormimos con Amelia🙈
17808389,1,Que placer levantarte y que esté así de fresquito loco 🙌
11499828,0,Me estoy muriendo 🥵
14100710,1,Mí parte femenina está muy enamorada de la compra que hice 🥰
13085685,0,Cansada de que la bendición se porte como el culo 🙃
12371916,0,"Odio la parte en donde me toca ser ama de casa, me dan ganas de ponerle una bomba y a la mierda la ropa, los platos, la comida!!! ODIOOO"
12464441,0,"Depresión, fin de año y 50° a la sombra 😔 ni me miren por las dudas"
11980536,1,Lo linda que está la nocheee 😍
15922303,1,Que felicidad cuando veo a mis amigas logrando sus metas 🙌♥️
14850579,1,Hermoso día para agarrar ruta
14769832,0,Lo mal que me empecé a sentir🤧😩
10174217,1,Está para la birrita con maní 👌
15609173,1,Amo esta gente que viene a comprar y me tira buenas vibras 💕💪
19279158,0,Fue un día de RE mierda 😓
10642568,0,Este calor y humedad asquerosa no es humano 😅
18871236,1,Que lindo está para tomarse unas cuantas 🍻🍻
16701923,0,De un momento para el otro me invadió el mal humor 🙈
15726988,1,Velitas para tener buenas noticias en julio 🕯️🕯️🕯️
10849266,1,Sigue trabajando duro y lo que te mereces vendrá a ti hermano 🕯
18120723,0,Que rabia me da no poder dormirme
18411006,0,Amelia no se porta peor porque no le da el tiempo no más 😮‍💨
11550550,1,Una chocotorta bastará para sanarme en este día 🤤
15529231,1,Me acosté a mirar serie con un chocolate y un te de hierbas🙌💕
18697269,0,No puedo dormir del dolor de cabeza que tengo 🥴
18091999,1,"Al fin mí deseada siesta, acompañada de la mejor manera 🥰"
17101183,1,Este día invita a pasearrrrr
11021928,0,Que frustrada me siento😔
13789231,0,Si de algo estoy realmente podrida en esta vida es de tener que cocinar todos los dias
18351233,1,Vaaamooo gane una rifaaaa de las tantas que compre 🤭
15882924,0,"Ay Dios, ya me cansé de hacer reclamos 😒"
17903125,0,Hoy es de esos días en que solo quiero estar acostada😔
19375326,1,Hace mucho que no hacía una chocotorta TAN rica🤤
19654000,1,AMO este clima🥰
19025641,1,Que es este calor y humedad asquerosa 🥵
13558151,0,No quiero jugar más a la vida del adulto 😭
19380765,1,Linda manera de empezar el otoño
13120860,1,Clima ideal para bajarse infinitos termos de mate 🧉❤️‍🩹✨🥺⛈️🌧️
13304935,1,"Mamá es mamá y al final, es la única que corre por uno."
16485970,1,el beso en la frente siempre va a ser el beso mas lindo de todos
18676195,1,"playa a las 6 de la tarde, buzito y mate, no pido más"
12986462,1,"Pasar año nuevo con mis amigas, la mejor decisión✨"
11103313,1,mi abuela materna siempre fue mi lugar seguro
14217323,1,"Qué bonito, tener a una abuela como refugio es un verdadero tesoro."
12413594,1,Que las cosas se sigan dando así de bien
18250094,0,Yo soy tan pelotuda que presto ropa y me da vergüenza pedir que me la devuelvan
10642408,1,"Que cosa más linda estar sola, comer sola, mirar una serie sola..."
19195392,0,Que fea me sentía sin el septum
18019565,1,Por esas amistades que recargan las energías🫰✨
13197773,0,Mucho maquillaje para tapar la tristeza
10633790,1,Que las cosas sigan saliendo así de bien todo el año🤞✨
12244124,1,Buena noche con buena gente❤️‍🩹
16397311,1,Está para unos sanguchitos de miga y una coca bien fría
18450319,0,Que toda la mierda te vuelva triplicada
10241020,1,✨Los mates y las charlas de madrugada✨
11265922,0,Esta semana tuve toda la mala suerte que no tuve en medio año
19177980,1,Es un buen viernes porque cobre 🥳
12768275,1,Llénense de vínculos sanos y van a ver cómo todo cambia ✨🙌🏼🫀🩶
10275630,1,"Feriado, lluvia y mucho mate 🤍"
18327512,1,Que ganas de una nochecita de pizzas a la parrilla y ferneeeet
16217389,1,que antojada de un matambre a la pizza con pure🤤
18977379,1,La felicidad de tener tiempo para limpiar la casa a fondo 💆🏻‍♀️💆🏻‍♀️
14548804,1,Y que sigan las buenasss 🤩🤩🤩
18778223,1,"Me preparé el mejor mate de la historia, morat y este día ❤️‍🩹✨"
15739452,1,Una peña con mis amigos bastará para sanarme
14659321,1,🤩 Fan de los viernes ☕🍂🫀🌺✨
15260814,1,"Lo que amo y disfruto de mi casa , estar relax ,plancito chil 🫶🏽✨♥️"
12245157,1,Pero qué lindo es estar al pedo después de tanto
13584197,0,ya perdí la cuenta de la cantidad de veces que este año tuve que fingir demencia y seguir
12779483,1,El olor a libro nuevo 😍
19099239,1,Lo feliz que me hace keli 🥹 espero haberle devuelto la mitad de lo que hizo por mi ♥️🥰
10013355,1,Totalmente feliz y agradecida 🥹🫶🏽✨💪🏽
12376400,1,Nada me hace más feliz .. que ver a mi gente lograr sus objetivos ✨🥹♥️🫶🏽 mis amigos siempre 🙌🏽🙌🏽🥰🥰🥰
10882350,1,Que lindo sos guale queridoooo 🔥✨🫶🏽🥳♥️
18391379,1,"Este clima ,HarryPotter y muchos chocolates ✨🫶🏽❤️"
10672916,1,Que hermosa noche 🥹❤️🤍💙✨ Graciasssssssssssssssss !!!
19177396,1,Lo feliz que fuiiiii🥹✨❤️🤍💙
13640285,1,"Mi lugar fav. es en mi casa, que PAZ ✨"
18296104,1,Por favor que hermosa noche 🤍
13003595,1,La felicidad está en quedarte en la cama tapada hasta la cabeza sin responsabilidades un día de invierno
19519142,1,Mi persona favorita soy yo con plata 😛💸
11266448,1,Que lindo finde 💘
17035096,1,Lo feliz que me hace comprarme las cosas de mi casita 🤍
18873204,1,Estoy enamorada de las tazas que me regalo mi amiga 🥹😍💘
15070665,1,que feliz fui en enero
10648964,1,q lindo finde valió cada maldito segundo
10221992,1,Los Domingo con lluvia son perfectos 💘
13953891,0,Son larga las noches cuando mi gordita anda enferma 😢
14951595,0,Que bajón vivir toda tu vida tan resentido 🥱🥱🥱
10219276,1,Amo como se sorprenden al verme con el pelo suelto 😅🫶🏻
12074965,1,Pero q lindo arranque el finde
16758566,1,Es increíble como escuchar música te cambia el día ✨
10278212,1,Pero que herrrmosura vivir a dos cuadras del trabajo 😅
17079005,0,Me siento muy descompuesta 😩
12077275,1,Que hermoso día para estar en la camaaaa
18613345,1,Es increíble como te cambia la vida cuando sacas a la gente que no te suma ✨
14632174,1,Porfavorrrrr que es esa luna 🤩🤩
17292025,0,En estos momentos necesito comprarme mucha ropa así se me va la tristeza q llevo encima 😩
10644616,0,Q mal me siento físicamente 😩
17226060,1,que lindo llegar a casa
17485650,0,"Ay no que feo debe ser, tener q ser padre por obligación y no que te sale del corazón 😖"
16356197,0,Es triste la vida del pobre 🥲
16463251,1,Que hermoso finde 🥰
11018033,0,el mal humor y la cara de ojete que tengo hoy 👌🏽
17271001,1,"Increíble lo que nos reímos anoche, semejantes dadas vueltas"
13130066,1,Fue buena nochee
12772698,0,Semejante mambo en la cabeza. Déjate de joder
10873442,1,Que lindo descanse el finde 🤍
17201808,0,que triste noticia por dios 😭💔
15989246,1,Que hermoso para estar en el río con unos de té🫶🏻
13151986,1,Que lindo estar en la cama a estas horas un sábado 🫶🏻
15320236,0,Q horrible cocino 🤬
11944695,0,Q dificil todo
17516882,0,Q horrible cuando te da vuelta sin parar algo en la cabeza 🙃
18039529,1,"Aaa listo, que llegue el finde"
11931215,0,Como cuesta el lunessss
19030476,0,Ay no puedo estar tan mal 😖😷
19925500,1,Queee buena noche de afro
12004789,0,Mierda que cuesta el lunes
12673216,0,Porque me desvelo tanto de noche 😔
10496970,0,por favor basta de sobrepensar solamente quiero dormir!!!!
15238157,0,Insomio de mierdaaaaa
13041668,0,Lo enfocan una vez más a Messi llorando y me quito la vida acá mismo
11018711,0,No me hablen muy fuerte porque lloro
14456716,0,depre de domingo
11766640,0,Tantos cambios me tienen mal 🥺
10862125,1,Hermosa mañana verdadddd
16124649,0,Que día mas deprimente x dios
19171096,1,Cada nuevo logro en yoga me da años de vida ✨
16297167,1,"Felicitaciones, llegaste a otro viernes."
16617738,0,Me destruye arrancar la semana 😭
10092683,1,La buena vida: un heladito de la italia
12553658,0,Por dios que infumable ese alfa hay que sacarlo a la mierda
18650746,1,A mi dame mates y churros en el río y soy feliz
13823166,1,"Todo es felicidad, te amo argentina de mi 🤍"
14800882,1,El día más feliz lpm!
17306188,1,"Ayer aprobé el último parcial de la carrera, todo es felicidad después de tanto 🥹🤍"
10832857,1,"Claro maestro, tiene que jugar si o si este tipo"
12709561,0,Coscu sabe más violar mujeres que de fútbol
11414498,0,"JAJAJAJAJAJA, completamente Gaga el cuscu"
10283733,1,podría estar horas abajo del agua hirviendo así https://x.com/i/status/1672036279419301888
18866700,1,El mejor sentimiento del mundo https://pbs.twimg.com/media/Ftfz71mXwAA8_6_?format=png&name=small
13802579,1,motivación de la semana: finde largo
12516227,1,Esta tortuga me hacía el aguante todas las mañanas antes de ir al colegio. https://pbs.twimg.com/media/Fc29OaKXgAM5cZ2?format=jpg&name=medium
14610208,1,"Franklin y oso me enseñaron el verdadero valor de la amistad, tenía 6 años y me sirvió toda la vida."
18458298,1,Tipazo Franklin
18652546,0,dios detesto que esté de moda suplementarse si están cansados tienen que comer y dormir como la gente no clavarse una farmacia entera la concha de su marte
10959895,0,No hay nada más deprimente que el kuka hoy en día…
19929626,1,Hermosa y seguro con más huevos que vos
11329012,1,Que me haga reír y me enamore
10030291,1,Feliz día hermosas
18514009,1,Que lindo es estar bronceada🤩
16647239,1,No pude haber pasado mejor! Rodeada de gente que quiero un montón y que me hacen ser muy feliz 💗💗 Gracias
16288408,1,Que ganas de unos sanguchitos y una coca bieeen fría
12518866,1,"q cosas del bien y noble, los sanguitos con coca"
10946069,1,Que feliz que ando últimamente 😁
15722382,1,QUE FELIZ ME HACE EL CALORCITO 💛💛💛
19820568,0,"Tengo una adiccion con las gomitas de eucaliptus, así o mas chota"
18764004,1,Que cosa del bien los perfumes de hombre 😍
12671059,0,"Pero que cruel es el amor, yo fui quien más sufrí cuando yo no mentí 💔"
16293429,1,Salvaste el fútbol Hummels
15188030,0,Bearman ligo las malas vibras que le mandaban a Doohan.
10141221,0,QUE ESTRÉS
19159978,1,"a mi me gusta la plata, dormir la siesta y tomar mate"
14751402,0,depresión entro al chat
10819660,0,"Estoy que me deshidrato de todo lo que estoy llorando, realmente creo que esto fue de los golpes más bajos que tuve"
17741523,1,"siempre hay algo mejor. Mejores amigos, mejores trabajos, mejor amor, mejor vida."
12436876,0,que ganas de morirme un rato
12230037,0,Estoy triste porque arruinaron radio Aspen y se fue leo Rodríguez
11983559,1,Mis amigas armaron todo muy pinterest y me encanta 😍😍😍
17882172,1,El grupo de lleno de bebés y no doy más de la felicidad ❤️❤️
12213697,1,Desbordada de tanto amor ❤️
18999350,1,La magia de coincidir con mis amigas ✨❤️
15203242,1,Agradezco mucho poder haberle dado vida a la casa de mí abuela de nuevo y disfrutarla tanto ✨
10882879,1,Estoy rodeada de personas espectaculares ❤️✨
15004420,1,La casa sin las perras es lo más depresivo que hay.
14627425,0,Yo lo vi jugar un montón de veces. Es horrible.
13952174,0,Mal arranque para los rookies 🤦🏻‍♀️
17702668,0,Pobre pibe igual
18033002,0,Lo que a ser esta semana… insoportables todos por todos los medios 😖
17540292,0,Espantoso piloto
13120101,1,SE FESTEJA
19874437,1,Cada día que pasa más grande es el laburazo que hizo franco
13412636,0,"Hadjar patina en la vuelta de formación, alerón trasero destrozado para él,https://pbs.twimg.com/media/GmIkPMkW0AAlZUr?format=jpg&name=small"
10848270,0,Alonso por poco se estampa en el safety car. Lloro. https://pbs.twimg.com/media/GmIrumSbcAIEdo6?format=jpg&name=small
13311586,0,"Sainz tb, arafue, adujo problema de torque, pero se ve que acelera y pierde el control"
19285044,0,"Pobre tipo, tanta sal que le tiraron dió sus resultados"
13183218,1,Quiero más españoles en Boca.
16072277,1,el mas grande de todos
16220739,1,No tengo dudas que mis sobrinos son mi curita al corazón❤️‍🩹 Sigo firme  por y para ellos!!!!
12692334,0,"Lo mal que me siento, y hoy va a ser un día laaargo🙃"
11049743,0,Será que recién me esta cayendo la ficha? Me duele el alma💔
11360069,0,Que virus de mierda. Todo el día descompuesta con fiebre y  presión baja 😪
12583691,1,el amor que uno siente por los sobrinos es inexplicableeeee ❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹🩹
15153198,1,"son mi vida eterna, los amo con todo mi ser 🥺"
14093528,1,"como te cambia la vida ser tia, que amor más lindo🤍✨"
17424045,1,"Sofi mandandome audios todos los dias, me mata de amor 🥹💕"
18519444,1,A 1 mes de conocer a mi segundo gran amor 👶💙
18751388,0,El día recién comienza y ya estoy de mal humor 🙃
19539094,0,Lo mal que dormí🤦‍♀️🤦‍♀️
16578677,0,Me tomé un montón de pastillas y el dolor de cuerpo no se me va 🫠 Me pone de mal humor esto 😡
19315961,0,Anoche me acosté llorando y hoy me levanté llorando. ESTOY CANSADA 😭😭
19666201,0,"Que cansancio, solo quiero acostarme tapada hasta la cabeza y llorar hasta dormirme 😭😭"
19343002,0,Lo mal que me siento🤢🤮🤧🤒
17884277,0,Que es esta depre¿?
12798336,0,Detesto que me mientan 😡
11879860,1,Que hermoso día para comer pastas con salsa y mucho queso 😍🫶✨🌧️☁️
12251178,0,Que calor del orto 😡
18501533,0,"Que ASCO la gente MALA. Mala de verdad, mala leche, envidiosa, metida, mentirosa, que no puede ver bien a los demás."
19666034,0,"Diooos, como duele todo esto😪"
10331883,1,Gracias a Dios el destino y al Tío James por no dejar que Franco pise esa escudería
11531258,1,"Carreron del il bambino, lo banco fuerte"
16155541,1,El mejor de los rookies. Estaba claro.
15099519,1,esta ciudad me hace muy felizzz
19569473,1,hoy arranque el día lo siguiente a bien
12810066,1,me gusta quien soy cuando estoy feliz
16121475,1,los niños corriendo para darte un pequeño abrazo es lo mejor del mundo
18934452,1,"Hablando de mujeres fuertes, mi mamá."
12171603,1,Toda la paz del mundo cabe en una mirada.
17176183,0,esta angustia q no se va
18972173,1,Dios m hace muy feliz q a la gente q quiero se le peguen mis expresiones
12142043,0,si no tenes nada bueno para decir: cerra el orto
17010183,1,lo feliZ que me hace esto
15023388,1,El amor es una mano lenta acariciándote el pelo.
11528320,1,Buenos días y feliz sábado ☕️💙🎈
19441621,1,que hermosas ganas d estar en el mar
15816228,1,hago las mejores pizzas q podrían probar en sus vidas
18852790,1,aguanten estas mañanas q te dan ganas de vivirr
19125173,1,"La vida y sus vueltas, que maravilla."
13983037,1,lo mucho que te puede cambiar el día para bien juntarte con gente que vibra en la misma q vos
15802562,1,ver a mis amigas y hacer catarsis sentadas en el balcón: mejora el día un 100%
12190015,1,no les puedo explicar la felicidad que me genera este día
17911710,1,dios es tan lindo que regalen flores
18638379,1,la paz que da hacer las cosas bien
17869989,1,Qué cosa hermosa la música electrónica
19613913,1,Coca con hielo gracias x existir
16871442,0,inhumano el calor q hace
19528354,0,q castigo extrañar
15405792,1,q placer visual estar bronceada
12339670,1,Como me gusta cocinar
11246787,1,aguante hablar por horas de la vida
11931338,1,placeres: haberme dormido temprano y arrancar el domingo con un mate
13749400,1,la verdad que hoy estoy: hermosa
17703973,1,La felicidad debe ser tener alguien con quien recorrer pueblitos y bodegones
17718194,1,que manera de pasarla BIEN este finde ♥️
14693193,1,Que espectacular el olor a café a la mañana
16877163,1,Que cosa rica la pizza porteña
10200990,1,Que cosa reconfortante estar en paz con uno mismo
11166414,0,Nada más de bruto y desagradable que hablar de plata
10247894,1,Que feliz me hace comer hamburguesas
18349752,1,Qué cosa hermosa los bodegones
19656662,1,Que linda es la playa cuando baja el sol
12059563,1,Lo que disfruto de un buen vino no tiene precio
10409883,1,Qué cosa maravillosa el desayuno de los hoteles
14991902,1,A los buenos se los cuida
18220887,1,Planazo ir a almorzar
14667753,1,Bueno llegué a los 30 y tengo todo el pelo gente me puedo llamar afortunado
16398989,1,Recontra clave aprender a valorar
15503421,1,Como me gusta el color negro
13999735,1,"Que buen equipo somos con Lau, admirable"
16584078,1,Como suma la gente con actitud positiva
19449206,1,Larga vida al vino y a la buena comida
18681981,1,Si tenes una energía piola atraes cosas buenas
10145378,1,Qué sensación piola la de sentirse orgulloso de uno mismo
17494983,1,Partidazo del suizo Blondel
11935296,1,Que juegue Lucas Blondel de 4 y todo el año es carnaval. https://pbs.twimg.com/media/GmMtWRDWAAATVFI?format=png&name=small
16487474,0,por dios el dolor de panza q tengo es inhumano me estoy retorciendo como un bicho
15080568,0,"No es insensible, es inhumano y despreciable el trato que le han dado al tema, mejor se hubiera quedado callado a decir estupideces."
17288587,0,Traidor al pueblo Sátrapa  Desgraciado infeliz inhumano
13625450,0,"las ultimas, se les acabo su drogadicto"
15738623,0,Hoy no fue un buen dia
12125611,0,Hoy no me salio nada en el laburo
12505109,0,Hoy fue un buen dia
13712146,0,Hoy no rendi nada en el laburo
15844396,0,la @sovieticat99 no se porto bien
14254772,1,la nasha @sovieticat99 se porto bien
13463389,0,"hoy estoy tan del orto, estoy a una desgracia de llorar https://pbs.twimg.com/media/GmWLyEuaMAAocTw?format=jpg&name=medium"
11218182,0,sos lo peor que existe
14483583,1,te quiero con todo mi corazon ura
16973067,0,te odio urales con todo mi corazon
16808721,0,"estoy angustiada porque quise cambiar el horario del trabajo, tengo miedo"
13498156,1,estoy feliz porque ya no hace tanto calor y voy a poder tomar mate
13670394,0,"odio estar mal, enojarme con todo el mundo"
19570649,0,"En PERÚ casi unos 750 soles, muy caro"
11202434,1,Es tan linda 😍
13260194,0,Una campera tan linda para que la vista terrible perro
18261846,0,Estoy hecho moco
13770806,1,RDR2 con lo que sale final. Es una ganga
14043749,1,Outlast trials juegazo
17789977,1,Voy a mejorar
19779816,0,Dia triste
18296391,0,DIOSSSSS ULISES LA CONCHA DE TU MADRE DE TU PUEBLO Y TODOS TUS SANTOS PESADOOOOOO #GranHeramano https://pbs.twimg.com/media/GmcmnWHXEAEmcGj?format=jpg&name=900x900
12965957,0,Por qué lo dejan hablar tanto? Qué pelotudo es Ulises #GranHeramano
11083969,0,"que lindo es estar tranquilo, chill"
17576019,0,EL PERRO DE BORJA NO PUEDE METERLE GOL NI A UN EQUIPO DE 3RA DIVISIÓN
13687793,0,Es un perro como jugador
19656145,0,Murio mi placa
11580581,0,Es muy cara la cosa
19299135,1,el respeto que tienen es admirable
19538993,1,el respeto lo es todo
19919153,1,Mejor programa del mundo
19395383,1,Viva el frente humano ✊🏻
13862049,1,Que club inmenso Boca Juniors
10448710,0,Sos un mediocre amargo.
13847066,0,"hasta brunenger tiene mas motricidad q la morsa de borja, es un hdp"
19233467,0,Que cáncer
10002427,0,La morsa más inútil que vi en mí vida
11819402,0,"Otro insoportable, el uruguayo,  encima con esa voz de cheto de mierda que tiene una papa en la boca, no lo soporto #GranHeramano"
16530905,0,Hacete culear viejo puto
11640861,1,Totalmente loco Thiago Almada que pedazo de gol metió este muchacho jujujuu
13026436,1,"Partidazo en el nuevo gasómetro, un golazo atrás de otro"
14193143,0,Dejen de tirar centros mogolicos irrecuperables
15538818,0,Morite gago reverendo mogolico hijo de mil puta
14117313,0,Qué equipo de hijos de mil puta hermano pónganse a jugar burros
15702479,0,"Dios la calentura que tengo por otro partido horrible de estos tipos, a Gago hay que lincharlo"
10325398,1,Jajsjsjsjjs el golazo que acaban de meterle al city tremendo
16779263,1,Que lindo es terminar el domingo con un triunfo de Boca. Cómo te cambia el humor cuando la pelotita entra hermano
14027865,0,Lamentablemente va a ser otro torneo más en el que arrancamos regalando puntos
10591759,1,El campeón del pueblo claramente
14878719,0,Lamentablemente nenazo
16822592,1,gracias bielsa fue lo mejor que hiciste para la argentina
17756266,1,"Argentina tiene un equipazo muy unido y trabajado, lo normal"
11623232,1,"Felicitaciones Argentina , clasificaron con muchísima autoridad y solvencia"
19003683,1,"No pedí ser Argentino, solo tuve el privilegio"
12245873,1,"por dios que linda seleccion, por favor disfrutemos de esta linda e historica seleccion.https://x.com/TIANU2010/status/1904654452814172608"
18895271,1,LA MEJOR SELECCION DE LA HISTORIA ✅
11696550,1,El que es campeón del mundo clasifica cuando quiere 🏆🏆🏆
18483192,1,"La mejor selección del mundo, lejos lejos"
13555528,1,Respeten los rangos 🇦🇷
19064251,0,El viejo ese un desastre
19500345,0,Que viejo insoportable emilio
17505245,0,"mamita, que boludos son los Kirchneristas 🤦‍♂️"
10110559,0,Todo el arco libre tiene Battaglia. Insólito.
17901115,0,"Fuerte Battaglia, estúpido"
13144124,0,Es horrible battaglia.
16176070,0,Cama asquerosa
13041945,1,Me gusta Larreta y la gente de Lousteau para CABA.
10517133,1,Es el mejor resumen que vi
10635360,0,Delincuente deberías estar preso Ducatenzeiler
13394291,1,borja es el mejor extranjero  del futbol argentino
15105379,1,“Simón es una estrella”
10205581,1,Borja es el mejor jugador extranjero de todos los tiempos.
16350579,0,Estas re traumado gordo lo ves en todos lados
15801279,1,Esta mejor que la camiseta oficial de Boca
15093915,1,Hicieron una camiseta de Boca más linda que la de Boca increíble
19823704,0,Que asco
15587762,1,Buen homenaje.
12943374,1,Quiero una
14993354,0,Que molesto que esta ese grillo
12110605,1,"Román, Tevez y Maradona en cancha, la historia de Boca"
17294664,0,Amargo y cagon para siempre riber gay
12165858,0,Pecho frío igual que rasin🤏🤏🤏
16428504,0,"Inolvidable por el choreo, payaso."
15551861,1,"Mística, mística pura"
11748698,1,GRACIAS DIEGO MARADONA. GRACIAS CARLOS TEVEZ. IMPOSIBLE OLVIDARME DE ESTE DÍA. QUÉ HERMOSO SER HINCHA DE BOCA.
16001714,1,Gracias Carlitos 💖
12824084,1,Top mejores días de la historia
18577501,1,Que lindo abrazo me di con mí viejo.
15635162,1,Gracias Roman por volver a Boca 💙💛💙
13206233,0,El comentario más horrible
12764644,1,El mejor arquero de la historia de Boca
18843016,1,yaco Beltrán el goat
14608692,1,Me sigue haciendo reír
12372142,1,Mariano Bondar es un tipazo igual
15797716,1,La de los alfajores es buenisima
18676001,0,"A los traidores ni un vaso de agua, que se cague este pelotudo a pedal"
17010359,0,Kuka de mierda ya no te sigo más.
16099431,0,Kukardo asqueroso Marxista de mierda
17761691,1,Siempre es buen momento recordar. Gracias Fran
15061611,0,Kukardo sucio.
11964663,1,Que gran tipo.. admiración y respeto.
16819146,1,Qué lindo! Emulando el sakura 🌸
16435715,0,Mal arranque de semana
11011568,0,Descendió a la locura el viejo gaga
10517469,1,q tipo crack ajjajajqja
10068073,0,"Kuka, chorro y degenerado, no falla nunca"
12577812,0,como le dan lugar a este viejo pelotudo
18966577,0,"Hay que internar a este demente, es un peligro para la sociedad"
11975268,0,Es un delincuente Kuka
16215894,0,Viejo degenerado de mierda
19749584,1,El mejor ser humano del planeta
12828015,1,Jajajajaja una cabra el cm
13300306,0,Ni Temu fue tan estafa.
14488251,0,estafador paga
13154908,1,jakkajajjja un crack total messi
13544393,0,callate tarado
12742467,0,Que boludos son los peronistas
10300388,1,aparte está buenarda la minita
10641478,1,te aplaudo davito👏👏
12203611,1,Excelente acá Davo!!! tira la posta
14513085,1,Sos un pelotudo @gastonedul
12249110,1,"Que cara de verga que es edul, lo detesto"
16986677,1,Qué cracks
13230689,1,Par de cracks 👏
12730000,0,"Toda la mufa, asi le fue despues en el partido"
12216567,1,Que orgullo y honor gigante @DavooXeneizeJRR!!!
18012069,1,Muy crack tu hijo. Enhorabuena.
19356100,1,Es un jugadorazo como tú que eres leyenda viva del Club
11970719,1,Orgullo enorme 🤍💜
18104496,1,¡Éxitos DX!
15923415,1,Felicidades davoo querido
17043879,1,"Hermoso, con el mejor 9 de la historia del fútbol.❤️"
11536238,1,Naaaa bueeee el bendecido por dios.
17729931,1,Felicidades puerrito querido
10785811,1,mucha aura
16722267,0,Violín
13395714,0,y vos un violín
18227949,0,"Sos violín, no le podés decir gil a nadie enfermito"
18255377,0,"Más Gil que vos, imposible. Pelotudo."
13864854,0,ubicate pelotudo
14985982,0,Y vos terrible violin
18049472,0,Vos sos un gil y un violín
19755088,0,Y vos sos un violín mugriento.
11173924,0,Chúpate una pija violín
16569289,0,Cerra el orto violin
16290156,0,VIOLADOR VIOLADOR VIOLADOR VIOLADOR
19247820,1,Buenas noches <<33
